"Business services: Operational leasing","Spain","Exports of Services (Euro Million)",0,121,183,230,218,161,118,150,155,169,172,183,282,338
"Business services: Operational leasing","Spain","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Operational leasing","France","Exports of Services (Euro Million)",105,103,0,0,0,139,168,223,226,251,236,462,583,693
"Business services: Operational leasing","France","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,10,5,0
"Business services: Operational leasing","United Kingdom","Exports of Services (Euro Million)",220,211,333,379,369,642,602,441,531,594,493,634,820,710
"Business services: Operational leasing","United Kingdom","Imports of Services (Euro Million)",25,7,12,17,0,0,47,28,79,65,42,37,28,34
"Business services: Operational leasing","Italy","Exports of Services (Euro Million)",0,32,224,263,263,297,274,309,372,471,473,404,299,213
"Business services: Operational leasing","Italy","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,35,26,31
"Business services: Operational leasing","Japan","Exports of Services (Euro Million)",0,0,0,0,0,25,0,22,22,119,114,102,143,88
"Business services: Operational leasing","Japan","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,55,0,78,60,68,126
"Business services: Operational leasing","South Korea","Exports of Services (Euro Million)",0,0,617,632,0,0,176,149,149,181,171,181,212,286
"Business services: Operational leasing","South Korea","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,6,0
"Business services: Operational leasing","Luxembourg","Exports of Services (Euro Million)",0,0,0,0,12,0,0,0,0,0,0,0,0,0
"Business services: Operational leasing","Luxembourg","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Operational leasing","Netherlands","Exports of Services (Euro Million)",72,83,49,130,0,137,168,0,204,254,215,79,361,388
"Business services: Operational leasing","Netherlands","Imports of Services (Euro Million)",0,0,0,0,0,0,3,0,5,0,0,1,7,0
"Business services: Operational leasing","Sweden","Exports of Services (Euro Million)",0,37,63,0,0,0,67,80,101,78,130,93,122,116
"Business services: Operational leasing","Sweden","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Operational leasing","Taiwan, Province of China","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Operational leasing","Taiwan, Province of China","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Operational leasing","United States","Exports of Services (Euro Million)",70,120,0,0,0,160,87,140,253,437,478,657,1042,849
"Business services: Operational leasing","United States","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,477,205,0
"Business services: Operational leasing","South Africa","Exports of Services (Euro Million)",0,36,76,72,0,53,46,50,49,59,57,55,105,59
"Business services: Operational leasing","South Africa","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Operational leasing","Africa (6)","Exports of Services (Euro Million)",0,0,128,136,0,121,138,0,147,198,226,228,343,280
"Business services: Operational leasing","Africa (6)","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,34,30,0,0,14,12
"Business services: Operational leasing","Asia (6)","Exports of Services (Euro Million)",615,641,1319,0,0,1626,1599,2030,2297,2677,2758,3098,4011,4673
"Business services: Operational leasing","Asia (6)","Imports of Services (Euro Million)",0,0,0,0,0,0,1,0,140,188,246,154,175,405
"Business services: Operational leasing","Oceania and Polar Regions (2)","Exports of Services (Euro Million)",0,0,38,43,51,0,24,60,81,90,87,133,180,182
"Business services: Operational leasing","Oceania and Polar Regions (2)","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,12
"Business services: Operational leasing","Central America (1)","Exports of Services (Euro Million)",0,102,0,0,0,479,579,486,215,170,218,303,463,589
"Business services: Operational leasing","Central America (1)","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,236,114,0,0,44,70
"Business services: Operational leasing","EMU17","Exports of Services (Euro Million)",0,0,0,0,0,0,1260,1449,1554,0,0,0,0,0
"Business services: Operational leasing","EMU17","Imports of Services (Euro Million)",0,0,0,0,0,0,0,46,0,0,0,0,0,0
"Business services: Operational leasing","EMU16","Exports of Services (Euro Million)",0,0,0,0,1265,1254,0,0,0,0,0,0,0,0
"Business services: Operational leasing","EMU16","Imports of Services (Euro Million)",0,0,0,0,82,0,0,0,0,0,0,0,0,0
"Business services: Operational leasing","EMU12","Exports of Services (Euro Million)",480,558,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Operational leasing","EMU12","Imports of Services (Euro Million)",4,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Operational leasing","EMU13","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Operational leasing","EMU13","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Operational leasing","EMU18","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Operational leasing","EMU18","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Operational leasing","EMU19","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,1731,1711,1780,2212,2481
"Business services: Operational leasing","EMU19","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,124,100,136,128
"Business services: Operational leasing","EU28","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,2576,2510,2718,3393,3552
"Business services: Operational leasing","EU28","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,225,186,167,179,164
"Business services: Operational leasing","EU25","Exports of Services (Euro Million)",734,828,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Operational leasing","EU25","Imports of Services (Euro Million)",33,37,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Operational leasing","EU27","Exports of Services (Euro Million)",0,0,0,1773,1879,2119,2069,2132,2350,0,0,0,0,0
"Business services: Operational leasing","EU27","Imports of Services (Euro Million)",0,0,0,77,114,147,143,0,201,0,0,0,0,0
"Business services: Operational leasing","Europe (3)","Exports of Services (Euro Million)",753,870,1478,2021,2255,2463,2476,2728,2906,3328,3268,3900,4593,4932
"Business services: Operational leasing","Europe (3)","Imports of Services (Euro Million)",33,38,53,88,126,154,145,84,204,258,222,184,190,178
"Business services: Operational leasing","North America (1)","Exports of Services (Euro Million)",83,173,0,0,0,273,206,275,0,563,597,790,1270,1064
"Business services: Operational leasing","North America (1)","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,477,0,104
"Business services: Operational leasing","South America (1)","Exports of Services (Euro Million)",0,83,114,156,135,141,185,245,306,333,385,681,1145,1241
"Business services: Operational leasing","South America (1)","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Operational leasing","Not geographically allocated","Exports of Services (Euro Million)",94,163,145,0,0,0,522,0,464,179,156,307,99,93
"Business services: Operational leasing","Not geographically allocated","Imports of Services (Euro Million)",0,2,-2,0,0,0,0,0,95,0,16,18,90,0
"Business services: Legal, Accounting and other professional services","All countries and international organisations","Exports of Services (Euro Million)",275,308,350,333,285,658,573,402,0,0,336,400,458,1041
"Business services: Legal, Accounting and other professional services","All countries and international organisations","Imports of Services (Euro Million)",225,360,581,639,804,758,658,735,748,839,1119,845,1371,1691
"Business services: Legal, Accounting and other professional services","All offshore centres","Exports of Services (Euro Million)",0,0,0,2,1,0,0,0,0,0,0,21,32,20
"Business services: Legal, Accounting and other professional services","All offshore centres","Imports of Services (Euro Million)",1,2,0,5,4,3,8,4,4,0,2,0,13,22
"Business services: Legal, Accounting and other professional services","International organisations","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Legal, Accounting and other professional services","International organisations","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Legal, Accounting and other professional services","Australia","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,12,15,21
"Business services: Legal, Accounting and other professional services","Australia","Imports of Services (Euro Million)",0,1,0,0,1,0,0,0,3,0,1,7,0,0
"Business services: Legal, Accounting and other professional services","Belgium","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,16,6
"Business services: Legal, Accounting and other professional services","Belgium","Imports of Services (Euro Million)",0,4,31,13,0,12,9,8,14,5,5,0,0,0
"Business services: Legal, Accounting and other professional services","Bermuda","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,8,8,8
"Business services: Legal, Accounting and other professional services","Bermuda","Imports of Services (Euro Million)",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Business services: Legal, Accounting and other professional services","Brazil","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Legal, Accounting and other professional services","Brazil","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Legal, Accounting and other professional services","Canada","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,4,4,0
"Business services: Legal, Accounting and other professional services","Canada","Imports of Services (Euro Million)",0,0,0,1,2,1,0,0,0,0,0,0,0,0
"Business services: Legal, Accounting and other professional services","Switzerland","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,12,18,20
"Business services: Legal, Accounting and other professional services","Switzerland","Imports of Services (Euro Million)",0,3,26,10,0,15,0,9,10,0,0,1,0,0
"Business services: Legal, Accounting and other professional services","China","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Legal, Accounting and other professional services","China","Imports of Services (Euro Million)",0,0,0,0,0,0,4,4,6,0,4,2,4,0
"Business services: Legal, Accounting and other professional services","Germany","Exports of Services (Euro Million)",5,8,4,4,0,0,0,0,0,0,0,0,38,48
"Business services: Legal, Accounting and other professional services","Germany","Imports of Services (Euro Million)",5,20,34,31,0,55,39,44,0,33,5,11,16,22
"Business services: Legal, Accounting and other professional services","Spain","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,8,8,8
"Business services: Legal, Accounting and other professional services","Spain","Imports of Services (Euro Million)",0,15,0,0,19,13,12,10,17,0,0,0,16,14
"Business services: Legal, Accounting and other professional services","France","Exports of Services (Euro Million)",0,22,28,10,30,54,0,0,0,0,0,27,32,37
"Business services: Legal, Accounting and other professional services","France","Imports of Services (Euro Million)",0,24,29,31,60,68,32,36,21,15,17,18,24,54
"Business services: Legal, Accounting and other professional services","United Kingdom","Exports of Services (Euro Million)",82,154,118,126,106,204,160,105,86,0,68,86,87,111
"Business services: Legal, Accounting and other professional services","United Kingdom","Imports of Services (Euro Million)",127,174,218,249,322,187,163,196,161,144,153,136,84,153
"Business services: Legal, Accounting and other professional services","Italy","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,13,0,14
"Business services: Legal, Accounting and other professional services","Italy","Imports of Services (Euro Million)",0,7,12,12,17,26,19,18,25,9,5,0,18,11
"Business services: Legal, Accounting and other professional services","Japan","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,12,16,0
"Business services: Legal, Accounting and other professional services","Japan","Imports of Services (Euro Million)",0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Business services: Legal, Accounting and other professional services","South Korea","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Legal, Accounting and other professional services","South Korea","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Legal, Accounting and other professional services","Luxembourg","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Legal, Accounting and other professional services","Luxembourg","Imports of Services (Euro Million)",0,1,0,1,0,4,2,0,2,0,0,0,0,0
"Business services: Legal, Accounting and other professional services","Netherlands","Exports of Services (Euro Million)",0,3,0,0,0,0,0,0,0,0,0,11,0,25
"Business services: Legal, Accounting and other professional services","Netherlands","Imports of Services (Euro Million)",0,19,24,20,22,28,16,0,0,82,0,0,0,25
"Business services: Legal, Accounting and other professional services","Sweden","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,7,7,7
"Business services: Legal, Accounting and other professional services","Sweden","Imports of Services (Euro Million)",0,4,0,7,13,16,12,16,10,2,7,2,1,0
"Business services: Legal, Accounting and other professional services","Taiwan, Province of China","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Legal, Accounting and other professional services","Taiwan, Province of China","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Legal, Accounting and other professional services","United States","Exports of Services (Euro Million)",0,66,55,62,62,95,85,56,0,0,22,38,49,0
"Business services: Legal, Accounting and other professional services","United States","Imports of Services (Euro Million)",37,30,56,73,96,101,108,133,121,0,300,64,0,0
"Business services: Legal, Accounting and other professional services","South Africa","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,4,11,0
"Business services: Legal, Accounting and other professional services","South Africa","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Legal, Accounting and other professional services","Africa (6)","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,4,11,0
"Business services: Legal, Accounting and other professional services","Africa (6)","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,21,4,6,0,5,0
"Business services: Legal, Accounting and other professional services","Asia (6)","Exports of Services (Euro Million)",0,0,0,0,3,0,0,13,0,16,0,25,38,54
"Business services: Legal, Accounting and other professional services","Asia (6)","Imports of Services (Euro Million)",2,1,0,0,10,12,18,18,17,17,12,18,47,0
"Business services: Legal, Accounting and other professional services","Oceania and Polar Regions (2)","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,16,19,23
"Business services: Legal, Accounting and other professional services","Oceania and Polar Regions (2)","Imports of Services (Euro Million)",0,0,1,0,2,0,1,0,11,0,1,7,0,0
"Business services: Legal, Accounting and other professional services","Central America (1)","Exports of Services (Euro Million)",0,0,0,2,0,0,0,0,0,0,0,16,20,9
"Business services: Legal, Accounting and other professional services","Central America (1)","Imports of Services (Euro Million)",0,0,0,1,1,0,0,1,1,2,0,1,0,0
"Business services: Legal, Accounting and other professional services","EMU17","Exports of Services (Euro Million)",0,0,0,0,0,0,0,81,104,0,0,0,0,0
"Business services: Legal, Accounting and other professional services","EMU17","Imports of Services (Euro Million)",0,0,0,0,0,0,152,151,173,0,0,0,0,0
"Business services: Legal, Accounting and other professional services","EMU16","Exports of Services (Euro Million)",0,0,0,0,41,0,0,0,0,0,0,0,0,0
"Business services: Legal, Accounting and other professional services","EMU16","Imports of Services (Euro Million)",0,0,0,0,202,233,0,0,0,0,0,0,0,0
"Business services: Legal, Accounting and other professional services","EMU12","Exports of Services (Euro Million)",13,40,42,0,0,0,0,0,0,0,0,0,0,0
"Business services: Legal, Accounting and other professional services","EMU12","Imports of Services (Euro Million)",27,97,181,0,0,0,0,0,0,0,0,0,0,0
"Business services: Legal, Accounting and other professional services","EMU13","Exports of Services (Euro Million)",0,0,0,28,0,0,0,0,0,0,0,0,0,0
"Business services: Legal, Accounting and other professional services","EMU13","Imports of Services (Euro Million)",0,0,0,163,0,0,0,0,0,0,0,0,0,0
"Business services: Legal, Accounting and other professional services","EMU18","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Legal, Accounting and other professional services","EMU18","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Legal, Accounting and other professional services","EMU19","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,106,0,114,123,0
"Business services: Legal, Accounting and other professional services","EMU19","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,159,145,178,113,157
"Business services: Legal, Accounting and other professional services","EU28","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,193,210,221,0
"Business services: Legal, Accounting and other professional services","EU28","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,307,310,325,203,320
"Business services: Legal, Accounting and other professional services","EU25","Exports of Services (Euro Million)",98,193,161,0,0,0,0,0,0,0,0,0,0,0
"Business services: Legal, Accounting and other professional services","EU25","Imports of Services (Euro Million)",158,279,424,0,0,0,0,0,0,0,0,0,0,0
"Business services: Legal, Accounting and other professional services","EU27","Exports of Services (Euro Million)",0,0,0,155,149,381,326,195,198,0,0,0,0,0
"Business services: Legal, Accounting and other professional services","EU27","Imports of Services (Euro Million)",0,0,0,427,547,454,340,375,357,0,0,0,0,0
"Business services: Legal, Accounting and other professional services","Europe (3)","Exports of Services (Euro Million)",105,199,163,156,150,401,350,252,256,247,205,223,251,292
"Business services: Legal, Accounting and other professional services","Europe (3)","Imports of Services (Euro Million)",171,294,458,445,573,485,372,399,378,312,321,346,210,330
"Business services: Legal, Accounting and other professional services","North America (1)","Exports of Services (Euro Million)",70,66,55,62,62,97,86,58,0,0,0,39,53,0
"Business services: Legal, Accounting and other professional services","North America (1)","Imports of Services (Euro Million)",38,30,57,74,98,104,109,133,0,0,0,64,565,617
"Business services: Legal, Accounting and other professional services","South America (1)","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Legal, Accounting and other professional services","South America (1)","Imports of Services (Euro Million)",0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Business services: Legal, Accounting and other professional services","Not geographically allocated","Exports of Services (Euro Million)",99,43,122,100,70,121,97,62,61,40,67,0,0,0
"Business services: Legal, Accounting and other professional services","Not geographically allocated","Imports of Services (Euro Million)",10,30,52,86,0,137,141,163,194,339,0,406,0,657
"Business services: Advertising and market research","All countries and international organisations","Exports of Services (Euro Million)",0,0,0,0,190,199,329,367,0,0,146,98,240,308
"Business services: Advertising and market research","All countries and international organisations","Imports of Services (Euro Million)",2528,6289,0,0,6474,6617,6011,5990,3798,4259,4245,3583,4090,4037
"Business services: Advertising and market research","All offshore centres","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,4,0,0
"Business services: Advertising and market research","All offshore centres","Imports of Services (Euro Million)",0,0,1,0,1,0,0,0,5,27,41,25,0,0
"Business services: Advertising and market research","International organisations","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Advertising and market research","International organisations","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Advertising and market research","Australia","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,4,4
"Business services: Advertising and market research","Australia","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,9,0,10,1,9,0
"Business services: Advertising and market research","Belgium","Exports of Services (Euro Million)",0,0,0,0,4,0,0,0,0,0,0,0,4,4
"Business services: Advertising and market research","Belgium","Imports of Services (Euro Million)",0,0,0,0,45,128,154,0,14,0,0,18,0,12
"Business services: Advertising and market research","Bermuda","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Advertising and market research","Bermuda","Imports of Services (Euro Million)",0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Advertising and market research","Brazil","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Advertising and market research","Brazil","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Advertising and market research","Canada","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,12,20
"Business services: Advertising and market research","Canada","Imports of Services (Euro Million)",0,0,0,0,0,24,27,27,21,0,36,0,0,0
"Business services: Advertising and market research","Switzerland","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,4,8,0
"Business services: Advertising and market research","Switzerland","Imports of Services (Euro Million)",0,28,0,0,13,0,8,0,29,17,0,23,0,0
"Business services: Advertising and market research","China","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Advertising and market research","China","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Advertising and market research","Germany","Exports of Services (Euro Million)",0,0,0,0,4,0,20,16,14,0,0,0,20,24
"Business services: Advertising and market research","Germany","Imports of Services (Euro Million)",176,231,0,0,687,277,118,91,55,76,100,113,51,44
"Business services: Advertising and market research","Spain","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,4,4,0
"Business services: Advertising and market research","Spain","Imports of Services (Euro Million)",0,69,30,0,457,208,56,74,37,71,0,8,0,0
"Business services: Advertising and market research","France","Exports of Services (Euro Million)",0,0,0,0,0,0,15,0,0,0,0,4,8,12
"Business services: Advertising and market research","France","Imports of Services (Euro Million)",114,129,0,0,0,237,64,66,44,64,108,34,30,48
"Business services: Advertising and market research","United Kingdom","Exports of Services (Euro Million)",0,0,396,0,92,36,70,35,64,21,0,0,77,116
"Business services: Advertising and market research","United Kingdom","Imports of Services (Euro Million)",428,344,441,0,757,696,541,349,467,834,574,630,429,320
"Business services: Advertising and market research","Italy","Exports of Services (Euro Million)",0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Advertising and market research","Italy","Imports of Services (Euro Million)",94,73,30,0,0,0,27,26,27,0,0,50,0,22
"Business services: Advertising and market research","Japan","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,56,0
"Business services: Advertising and market research","Japan","Imports of Services (Euro Million)",0,10,0,0,3,11,9,10,0,0,0,0,0,0
"Business services: Advertising and market research","South Korea","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Advertising and market research","South Korea","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,2,0,0,0,0,0
"Business services: Advertising and market research","Luxembourg","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Advertising and market research","Luxembourg","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Advertising and market research","Netherlands","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,18,0
"Business services: Advertising and market research","Netherlands","Imports of Services (Euro Million)",56,67,0,0,0,275,77,38,0,122,257,155,108,0
"Business services: Advertising and market research","Sweden","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Advertising and market research","Sweden","Imports of Services (Euro Million)",0,19,11,8,4,2,4,0,0,0,0,0,0,4
"Business services: Advertising and market research","Taiwan, Province of China","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Advertising and market research","Taiwan, Province of China","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,4,0
"Business services: Advertising and market research","United States","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,8,12,10,0
"Business services: Advertising and market research","United States","Imports of Services (Euro Million)",0,0,2864,3550,3136,3627,4462,4554,2256,0,2168,0,0,0
"Business services: Advertising and market research","South Africa","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Advertising and market research","South Africa","Imports of Services (Euro Million)",0,0,1,10,4,4,0,3,7,0,0,0,0,0
"Business services: Advertising and market research","Africa (6)","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,-1,0
"Business services: Advertising and market research","Africa (6)","Imports of Services (Euro Million)",0,0,6,14,10,0,0,6,7,0,0,0,39,0
"Business services: Advertising and market research","Asia (6)","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,5,60,29
"Business services: Advertising and market research","Asia (6)","Imports of Services (Euro Million)",0,0,0,0,8,26,17,0,59,215,234,124,173,265
"Business services: Advertising and market research","Oceania and Polar Regions (2)","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,4,4
"Business services: Advertising and market research","Oceania and Polar Regions (2)","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,15,0,16,1,9,0
"Business services: Advertising and market research","Central America (1)","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Advertising and market research","Central America (1)","Imports of Services (Euro Million)",11,1,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Advertising and market research","EMU17","Exports of Services (Euro Million)",0,0,0,0,0,0,136,0,59,0,0,0,0,0
"Business services: Advertising and market research","EMU17","Imports of Services (Euro Million)",0,0,0,0,0,0,514,382,220,0,0,0,0,0
"Business services: Advertising and market research","EMU16","Exports of Services (Euro Million)",0,0,0,0,93,0,0,0,0,0,0,0,0,0
"Business services: Advertising and market research","EMU16","Imports of Services (Euro Million)",0,0,0,0,2242,1544,0,0,0,0,0,0,0,0
"Business services: Advertising and market research","EMU12","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Advertising and market research","EMU12","Imports of Services (Euro Million)",617,3018,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Advertising and market research","EMU13","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Advertising and market research","EMU13","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Advertising and market research","EMU18","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Advertising and market research","EMU18","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Advertising and market research","EMU19","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,28,0,61,0
"Business services: Advertising and market research","EMU19","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,440,657,387,240,171
"Business services: Advertising and market research","EU28","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,44,0,0,139,0
"Business services: Advertising and market research","EU28","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,1346,1307,1039,685,513
"Business services: Advertising and market research","EU25","Exports of Services (Euro Million)",0,0,876,0,0,0,0,0,0,0,0,0,0,0
"Business services: Advertising and market research","EU25","Imports of Services (Euro Million)",1122,3475,3711,0,0,0,0,0,0,0,0,0,0,0
"Business services: Advertising and market research","EU27","Exports of Services (Euro Million)",0,0,0,0,185,151,210,77,0,0,0,0,0,0
"Business services: Advertising and market research","EU27","Imports of Services (Euro Million)",0,0,0,0,3053,2296,1103,777,723,0,0,0,0,0
"Business services: Advertising and market research","Europe (3)","Exports of Services (Euro Million)",0,0,0,0,185,153,212,0,0,80,67,60,129,163
"Business services: Advertising and market research","Europe (3)","Imports of Services (Euro Million)",1232,3593,0,3187,3076,2404,1111,795,758,1383,1351,1089,749,0
"Business services: Advertising and market research","North America (1)","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,39,0,0,13,24,0
"Business services: Advertising and market research","North America (1)","Imports of Services (Euro Million)",1026,2160,0,0,0,3650,4490,4581,2277,2203,2205,0,0,0
"Business services: Advertising and market research","South America (1)","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Advertising and market research","South America (1)","Imports of Services (Euro Million)",0,5,0,0,0,0,0,2,0,2,0,0,0,0
"Business services: Advertising and market research","Not geographically allocated","Exports of Services (Euro Million)",3,3,2,3,0,0,47,0,1075,8,38,0,0,81
"Business services: Advertising and market research","Not geographically allocated","Imports of Services (Euro Million)",78,323,661,274,0,528,386,581,672,378,0,480,0,0
"Business services: Research and development","All countries and international organisations","Exports of Services (Euro Million)",323,356,330,355,515,500,653,420,355,766,1114,2277,1813,4106
"Business services: Research and development","All countries and international organisations","Imports of Services (Euro Million)",2296,3217,3831,3742,4371,3890,4378,4541,5151,8006,6058,8704,18620,47145
"Business services: Research and development","All offshore centres","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
